ID,活动价,累计评价,月销量,信誉,天猫分数
569370217020,29.6,15.0,0.0,97.0,0.0
555603300092,103.5,3095.0,638.0,249386.0,0.0
521707180999,68.0,1.0,1.0,2238.0,0.0
567124199448,90.0,19.0,6.0,2407.0,0.0
563401286655,49.9,244.0,2.0,,4.6
560168878307,58.8,280.0,105.0,16492.0,0.0
536433461856,69.8,282.0,112.0,38074.0,0.0
562774459862,60.0,,9.0,107.0,0.0
45262952723,118.8,330.0,55.0,,4.9
575362690511,49.98,821.0,93.0,,4.9
569265381901,60.0,1244.0,981.0,,4.9
529371705722,178.0,85.0,0.0,450.0,0.0
542685683189,46.0,7517.0,1973.0,29038.0,0.0
580223901215,37.8,937.0,62.0,3761.0,0.0
15824877124,75.5,1270.0,149.0,,4.9
561099194093,101.4,100.0,10.0,4947.0,0.0
530923020389,199.0,75.0,24.0,30315.0,0.0
536338573390,69.0,463.0,96.0,50854.0,0.0
565379811389,237.6,22.0,19.0,,5.0
557937901428,79.5,1041.0,148.0,,4.9
552773669478,39.9,172.0,99.0,45022.0,0.0
566220799380,89.0,10.0,0.0,1176.0,0.0
578834428719,47.8,215.0,216.0,,4.9
546773873943,48.0,3350.0,42.0,69139.0,0.0
579894419933,49.9,126.0,222.0,,4.8
575101974885,29.64,108.0,70.0,,4.8
577022485546,29.9,511.0,132.0,,4.8
577289089459,59.9,86.0,52.0,,5.0
563389305454,23.9,13765.0,1910.0,115587.0,0.0
546206452812,19.8,4075.0,1377.0,1367966.0,0.0
574404991766,95.0,313.0,336.0,,4.9
577236911200,45.8,2754.0,1158.0,,4.8
539096868192,39.9,452.0,24.0,,4.8
575950147752,40.9,907.0,511.0,,4.8
537067587288,36.9,8325.0,2199.0,,4.8
527836414751,79.0,89.0,29.0,,4.8
552723552595,48.0,1348.0,387.0,,4.8
534841161015,4.2,101.0,149.0,64434.0,0.0
568805546113,178.0,72.0,10.0,946.0,0.0
568759871107,60.0,17.0,2.0,548.0,0.0
521836515307,34.8,39608.0,2622.0,,4.7
576081447807,88.0,5.0,0.0,39.0,0.0
579215134617,29.8,728.0,6.0,92237.0,0.0
540085221266,68.0,10.0,2.0,8082.0,0.0
573957274059,48.8,3048.0,164.0,,4.8
542077545649,83.0,572.0,161.0,7556.0,0.0
539838816507,39.9,12235.0,19.0,,4.8
531776875707,70.0,64.0,22.0,3915.0,0.0
579809533304,26.0,493.0,92.0,2533.0,0.0
544508258473,18.0,43.0,310.0,,4.8
541103933187,28.0,428.0,35.0,,4.8
564749912311,119.9,14.0,8.0,,4.8
562106044092,88.0,479.0,289.0,9386.0,0.0
572205800621,38.9,39.0,16.0,,4.7
539387806030,79.8,226.0,64.0,,4.9
575403630757,45.0,24.0,7.0,284.0,0.0
45631810302,31.99,61.0,30.0,5603.0,0.0
570172021789,30.0,144.0,56.0,142941.0,0.0
534589326376,17.5,303.0,93.0,1556703.0,0.0
559818490047,75.0,88.0,30.0,3484.0,0.0
42464386225,65.0,23.0,1.0,,5.0
569540664376,79.8,202.0,172.0,,4.8
575746996107,132.0,37.0,55.0,41.0,0.0
14428324736,58.0,1778.0,995.0,,4.8
45900953686,90.0,669.0,157.0,,4.9
26410780216,99.0,239.0,54.0,,4.9
569192754465,118.0,9.0,0.0,,4.8
549543650169,3.0,62.0,120.0,3274.0,0.0
562996585319,0.95,139.0,187.0,119265.0,0.0
560270100033,69.0,1.0,0.0,324.0,0.0
541684023348,58.8,3689.0,942.0,8764.0,0.0
528547516006,0.9,103.0,162.0,678816.0,0.0
578929471680,39.6,9.0,0.0,29.0,0.0
551173537310,29.9,78.0,38.0,60212.0,0.0
548374464587,25.9,22.0,2.0,1032.0,0.0
528847598091,23.8,3858.0,3348.0,24267.0,0.0
555539033911,38.8,917.0,148.0,22070.0,0.0
521661554925,69.9,46.0,5.0,,5.0
574357540342,24.0,38.0,3.0,356.0,0.0
569092217319,66.8,310.0,39.0,,4.8
538762168025,26.9,7551.0,1548.0,21882.0,0.0
575046533828,48.0,32.0,10.0,34729.0,0.0
42555003360,59.9,69.0,15.0,1417.0,0.0
556596515840,56.5,1340.0,156.0,,4.8
534779573914,59.8,117.0,14.0,5101.0,0.0
563031812747,36.8,288.0,364.0,77491.0,0.0
551232418122,24.9,23.0,6.0,186.0,0.0
562478659542,59.0,5.0,0.0,43.0,0.0
574673081056,32.0,14.0,0.0,1048.0,0.0
532732793096,65.0,21.0,4.0,22663.0,0.0
540085569741,75.0,8.0,0.0,8082.0,0.0
550462336832,48.8,8.0,1.0,3390.0,0.0
575562588376,20.0,5.0,5.0,1371.0,0.0
45385367986,25.8,50.0,215.0,6251.0,0.0
572457745984,2.4,64.0,0.0,590.0,0.0
574198962784,39.8,9.0,0.0,,5.0
572278136415,75.0,,0.0,5.0,0.0
561785041309,9.9,35.0,2.0,1351.0,0.0
45875004233,69.0,16.0,0.0,8297.0,0.0
526109928071,83.0,6.0,42.0,2142.0,0.0
546291772893,19.0,15.0,11.0,1448.0,0.0
565324218129,27.0,7.0,3.0,77.0,0.0
533877799803,38.0,1565.0,310.0,16502.0,0.0
529110621880,34.5,60565.0,649.0,,4.7
544726377647,50.88,104.0,23.0,18942.0,0.0
571424189187,69.0,21.0,14.0,91.0,0.0
540244767863,38.0,33.0,2.0,7218.0,0.0
41436567971,42.99,239.0,36.0,123980.0,0.0
566683291556,85.0,34.0,1.0,3484.0,0.0
563119053254,48.0,32.0,64.0,11275.0,0.0
547997817723,75.0,6.0,0.0,1006.0,0.0
553326262560,43.99,25055.0,2173.0,,4.7
549571192156,69.0,8.0,0.0,11918.0,0.0
570803022598,52.8,587.0,558.0,29236.0,0.0
564814619393,33.0,107.0,42.0,181.0,0.0
530753301869,41.8,392.0,59.0,,4.7
552990851479,19.9,357.0,189.0,,4.7
549204043404,49.9,292.0,35.0,,4.8
551445287329,66.8,146.0,95.0,29158.0,0.0
568238435317,57.8,103.0,10.0,478.0,0.0
36052110758,8.8,46.0,8.0,47251.0,0.0
557998171248,26.8,1648.0,456.0,,4.7
568788936353,36.8,189.0,4.0,,4.7
576635567753,25.9,55.0,26.0,,4.7
17261059481,59.2,6.0,2.0,32184.0,0.0
565070604060,44.9,1896.0,854.0,,4.9
547638887448,36.8,6664.0,21.0,,4.7
563646071606,98.8,9.0,1.0,67.0,0.0
562589381797,56.0,60.0,2.0,249.0,0.0
540373658038,33.0,943.0,627.0,64434.0,0.0
527467556086,119.0,102.0,27.0,1032.0,0.0
538251848327,32.6,33.0,0.0,5748.0,0.0
556096954484,36.5,40.0,11.0,320.0,0.0
566124883117,30.0,9.0,2.0,531.0,0.0
547228272587,98.0,111.0,20.0,,4.9
577174160101,35.8,164.0,209.0,1351.0,0.0
575254608396,95.0,29.0,11.0,486.0,0.0
548914280756,50.0,5640.0,108.0,,4.9
568771489785,79.9,,5.0,24.0,0.0
533772823438,35.0,272.0,335.0,23633.0,0.0
529144201710,34.8,3670.0,150.0,,4.8
569124238514,28.9,1518.0,93.0,,4.7
551450668096,3.0,7.0,10.0,8993.0,0.0
42801110199,35.5,630.0,240.0,102995.0,0.0
549573111553,45.8,896.0,153.0,3514.0,0.0
534544368073,37.5,184313.0,43386.0,785401.0,0.0
568815318578,41.8,1495.0,15.0,,4.8
565003209037,1.8,1.0,0.0,703.0,0.0
576015954838,129.0,39.0,41.0,,5.0
534331520339,23.8,321.0,248.0,,4.7
547189500825,30.9,863.0,444.0,,4.8
543706564760,168.0,155.0,14.0,2164.0,0.0
570980521798,30.0,452.0,30.0,,4.8
570300609572,33.5,7.0,1.0,494.0,0.0
543583910764,35.9,3708.0,51.0,,4.7
566292230647,76.8,93.0,38.0,29158.0,0.0
533013509439,89.9,3002.0,6.0,,5.0
565768703061,44.5,612.0,106.0,2355.0,0.0
562371267148,108.0,630.0,258.0,2516.0,0.0
566089576731,59.9,1133.0,136.0,,4.8
559546232150,78.8,146.0,20.0,2751.0,0.0
568471956710,88.0,28.0,4.0,284.0,0.0
550566791444,58.5,627.0,1722.0,785439.0,0.0
41101042078,59.8,445.0,259.0,27879.0,0.0
551917919531,59.8,676.0,132.0,3741.0,0.0
564416351521,78.0,26.0,5.0,,4.5
532803794581,75.0,204.0,52.0,3530.0,0.0
537344754123,87.0,32.0,11.0,491.0,0.0
530504081711,90.0,62.0,22.0,568.0,0.0
534059518308,39.0,404.0,142.0,101232.0,0.0
576517241613,18.88,267.0,82.0,11740.0,0.0
577367119336,59.9,11.0,2.0,147.0,0.0
545661892949,49.8,27.0,9.0,4766.0,0.0
539753618329,58.9,6.0,1.0,,5.0
520821414232,38.9,12.0,4.0,9143.0,0.0
567224126166,50.0,33.0,7.0,11704.0,0.0
532101356129,30.8,351.0,148.0,46669.0,0.0
549014119735,40.0,159.0,2.0,,5.0
547292078011,60.0,52.0,65.0,1197.0,0.0
565267577035,55.86,5.0,0.0,229.0,0.0
547073371565,48.8,1359.0,267.0,29158.0,0.0
531224590573,32.8,769.0,173.0,10657.0,0.0
567378995403,60.0,149.0,36.0,41428.0,0.0
17785842078,63.0,18.0,3.0,495.0,0.0
43725378680,88.0,13.0,2.0,5619.0,0.0
548981654422,50.0,259.0,17.0,,4.9
10734520864,25.0,47.0,21.0,52780.0,0.0
548577893237,60.0,37.0,18.0,1057.0,0.0
558286809865,35.9,113.0,8.0,,4.7
574623642622,99.8,11.0,0.0,45022.0,0.0
520045484754,99.0,717.0,139.0,48921.0,0.0
