ID,活动价,累计评价,月销量,信誉,天猫分数
42786689755,39.9,1059.0,0.0,,5.0
13842016436,68.0,8081.0,449.0,,4.8
524390893094,60.0,20.0,5.0,64750.0,0.0
547411218339,49.9,16.0,6.0,,5.0
38508293748,2.0,6.0,120.0,2090.0,0.0
563497047702,105.0,456.0,126.0,2405.0,0.0
558032274693,39.9,101.0,49.0,96.0,0.0
569087401050,105.0,27.0,5.0,,4.8
571770079633,1.0,119.0,204.0,45800.0,0.0
565251103961,48.0,288.0,38.0,10698.0,0.0
570082114096,68.9,40.0,5.0,,5.0
576599665004,168.0,3.0,3.0,,4.0
536930094131,33.0,24.0,15.0,14261.0,0.0
536282761115,108.36,119.0,16.0,11479.0,0.0
571834233001,69.5,10.0,1.0,105.0,0.0
558568033167,69.9,49.0,14.0,37940.0,0.0
567031924454,49.8,34.0,0.0,355.0,0.0
41390933666,39.0,893.0,297.0,4402341.0,0.0
564890810773,65.0,16.0,1.0,792828.0,0.0
574885899818,68.0,2.0,3.0,16.0,0.0
44904763309,35.0,23.0,12.0,,4.0
559833730323,76.8,6.0,0.0,63.0,0.0
576408731788,89.0,3.0,0.0,,4.3
555876528796,90.0,11.0,17.0,7006.0,0.0
556059520989,49.9,70.0,5.0,2666.0,0.0
548563123856,58.8,268.0,70.0,4794.0,0.0
523811958193,84.9,46.0,14.0,2140.0,0.0
572541742188,120.0,34.0,6.0,539.0,0.0
528526900980,109.0,12.0,10.0,22073.0,0.0
573655020126,85.0,37.0,27.0,271432.0,0.0
542378065021,77.0,181.0,52.0,2954.0,0.0
578473353336,69.0,69.0,57.0,535.0,0.0
554614199114,108.0,16.0,9.0,2371.0,0.0
572835053117,118.0,76.0,9.0,565359.0,0.0
546638747442,32.8,866.0,374.0,,4.8
562252933036,99.0,320.0,62.0,5710.0,0.0
578421177882,93.8,23.0,46.0,27367.0,0.0
568597209631,118.0,29.0,6.0,1510.0,0.0
560322871266,65.8,113.0,69.0,5473.0,0.0
