ID,活动价,累计评价,月销量,信誉,天猫分数
549336073603,119.0,152.0,67.0,,4.9
547203819574,58.0,566.0,84.0,,4.8
563613387847,158.0,119.0,30.0,11150.0,0.0
532645176265,148.0,87.0,21.0,9208.0,0.0
577711229708,120.0,110.0,0.0,201.0,0.0
563289884118,81.8,160.0,20.0,145283.0,0.0
565109760085,118.8,123.0,98.0,,4.8
544603472917,36.5,2025.0,346.0,108278.0,0.0
554598991620,47.8,10490.0,1870.0,86067.0,0.0
571458603449,43.8,65.0,45.0,34075.0,0.0
19901509368,162.0,231.0,43.0,51736.0,0.0
557517357844,58.0,2417.0,1281.0,7261.0,0.0
527033603225,62.0,970.0,187.0,10417.0,0.0
555374916098,178.0,23.0,42.0,4539.0,0.0
3756868607,1.05,78.0,40.0,71030.0,0.0
531993361157,42.8,5.0,0.0,1387063.0,0.0
535907987860,75.0,155.0,39.0,,4.8
573005713242,25.8,65.0,682.0,,5.0
533170130368,35.6,16.0,2.0,21338.0,0.0
574029440852,125.0,5.0,2.0,10.0,0.0
576434382932,110.0,832.0,283.0,,4.8
41525895146,1.35,33.0,130.0,104087.0,0.0
554923130401,36.8,23566.0,3100.0,,4.8
543173734971,53.9,7.0,2.0,27.0,0.0
576809743224,86.0,20.0,2.0,117.0,0.0
42786689755,39.9,157.0,2.0,,5.0
13842016436,65.0,7591.0,1063.0,,4.7
524390893094,60.0,7.0,7.0,67468.0,0.0
563497047702,80.0,419.0,71.0,3405.0,0.0
558032274693,42.9,49.0,0.0,103.0,0.0
569087401050,105.0,146.0,54.0,,4.9
571770079633,1.0,60.0,155.0,58875.0,0.0
565251103961,39.0,295.0,103.0,14045.0,0.0
570082114096,39.9,52.0,28.0,,5.0
576599665004,168.0,5.0,33.0,,3.0
536930094131,33.8,24.0,15.0,15618.0,0.0
536282761115,108.36,33.0,2.0,14974.0,0.0
571834233001,76.8,2.0,1.0,116.0,0.0
567031924454,52.0,3.0,0.0,366.0,0.0
41390933666,39.0,1237.0,163.0,4958899.0,0.0
564890810773,65.0,24.0,3.0,885871.0,0.0
574885899818,68.0,1.0,0.0,21.0,0.0
44904763309,35.0,18.0,2.0,,5.0
559833730323,76.8,2.0,0.0,64.0,0.0
555876528796,90.0,32.0,70.0,9060.0,0.0
548563123856,65.8,187.0,36.0,5513.0,0.0
523811958193,84.9,42.0,10.0,2266.0,0.0
528526900980,109.0,7.0,10.0,22784.0,0.0
573655020126,90.0,111.0,17.0,309201.0,0.0
542378065021,63.0,107.0,9.0,3705.0,0.0
578473353336,59.9,133.0,17.0,725.0,0.0
554614199114,108.0,10.0,3.0,2385.0,0.0
572835053117,96.8,73.0,20.0,716554.0,0.0
546638747442,35.8,948.0,45.0,,4.8
562252933036,99.0,233.0,49.0,8221.0,0.0
578421177882,83.8,183.0,119.0,31764.0,0.0
560322871266,72.8,38.0,3.0,5799.0,0.0
559157997875,52.8,536.0,130.0,11150.0,0.0
39484666420,28.8,51750.0,2552.0,,4.8
567402140273,38.8,715.0,139.0,3106.0,0.0
561049407946,38.8,74496.0,16911.0,,4.8
524384719613,145.0,209.0,35.0,11301.0,0.0
527119991553,64.8,9120.0,1279.0,,4.9
573925513004,27.5,1421.0,1049.0,2797.0,0.0
557453256310,52.0,1441.0,383.0,11812.0,0.0
566142272674,114.0,76.0,15.0,434.0,0.0
552740953293,190.8,138.0,49.0,192276.0,0.0
547889525566,125.0,233.0,71.0,,4.8
539374080012,36.8,604.0,108.0,108291.0,0.0
534509917486,52.0,11681.0,1503.0,876689.0,0.0
563552622043,58.6,857.0,203.0,11657.0,0.0
569516137138,39.9,1623.0,614.0,,4.9
573731286157,39.8,2369.0,59.0,,4.7
520626408574,99.0,73.0,44.0,11641.0,0.0
565143753543,67.9,268.0,549.0,80477.0,0.0
565723459936,65.0,198.0,4.0,552.0,0.0
551656502862,25.8,16.0,234.0,,5.0
565107531615,4.28,7.0,4.0,461.0,0.0
524009565533,108.0,191.0,34.0,9919.0,0.0
567551658098,147.0,3.0,3.0,741.0,0.0
561822172274,2.0,3.0,80.0,3089.0,0.0
528449649447,168.0,0.0,0.0,2404.0,0.0
544999900318,140.0,864.0,290.0,3246.0,0.0
553326523650,33.9,1418.0,178.0,49109.0,0.0
569104589121,89.0,446.0,0.0,,4.7
562389745247,89.8,11.0,1.0,1114.0,0.0
558867091234,204.0,436.0,75.0,3542.0,0.0
19496946766,26.8,911.0,716.0,1197083.0,0.0
549907795824,210.0,151.0,124.0,,4.9
547077674081,16.8,1.0,0.0,11585.0,0.0
39368174825,138.0,13.0,0.0,,5.0
558450261793,49.8,102.0,26.0,5392.0,0.0
576600470324,120.0,7.0,3.0,116.0,0.0
571027509978,69.8,5.0,0.0,2193.0,0.0
544590927164,415.0,0.0,0.0,,5.0
525706492375,48.8,5.0,2.0,80490.0,0.0
559630298819,66.9,30.0,5.0,2266.0,0.0
558476818667,36.8,21.0,6.0,8198.0,0.0
572029242854,26.8,378.0,93.0,3318323.0,0.0
576283897967,52.8,2.0,0.0,4623.0,0.0
540943988672,2.0,1.0,0.0,411.0,0.0
576929039838,31.3,22.0,4.0,2801.0,0.0
578772177934,25.8,997.0,128.0,86067.0,0.0
561959943669,38.5,27783.0,9192.0,92850.0,0.0
563149431398,38.8,72.0,7.0,3286.0,0.0
557542258993,69.8,183.0,99.0,12232.0,0.0
547684147615,28.8,12585.0,5689.0,,4.8
554153354743,49.8,731.0,148.0,197116.0,0.0
541504009602,22.5,3131.0,3483.0,,4.9
521359421143,38.8,8.0,2.0,100.0,0.0
563358885912,45.0,138.0,29.0,312178.0,0.0
575618958177,56.6,76.0,25.0,,4.8
525911575138,97.0,2234.0,416.0,56839.0,0.0
523056155170,39.9,7483.0,7868.0,,4.8
525185932757,80.8,103.0,64.0,876692.0,0.0
520950537616,50.5,346.0,57.0,876702.0,0.0
569432492708,19.9,689.0,531.0,,4.9
572697692707,83.9,28.0,2.0,716541.0,0.0
19099942214,180.0,121.0,45.0,,4.9
523082552551,75.0,1.0,0.0,1603.0,0.0
573012611694,33.9,203.0,76.0,716554.0,0.0
2560067077,12.0,3987.0,362.0,,4.7
570310785312,75.0,122.0,15.0,,4.9
553127772751,35.0,776.0,197.0,,4.8
577670030211,53.9,178.0,75.0,,4.8
564819077826,65.0,17.0,3.0,,5.0
558003406219,70.0,569.0,144.0,21858.0,0.0
555999245221,46.8,6888.0,1169.0,155232.0,0.0
526182614339,55.0,1802.0,172.0,,4.9
570494871093,43.88,292.0,139.0,,4.7
527723793837,75.0,1138.0,233.0,885635.0,0.0
555687277681,69.0,491.0,104.0,69398.0,0.0
548275399039,266.0,15.0,17.0,15617.0,0.0
553429294605,178.0,160.0,26.0,,4.9
45143766278,149.8,367.0,115.0,16528.0,0.0
577162140380,148.0,236.0,74.0,16310.0,0.0
556832460904,115.0,20.0,11.0,426.0,0.0
44402556578,57.5,55.0,204.0,1920.0,0.0
564375850006,167.8,53.0,39.0,2978.0,0.0
564322760807,52.0,782.0,161.0,9149.0,0.0
548054204868,58.6,228.0,261.0,8118.0,0.0
524825914727,50.5,614.0,461.0,175523.0,0.0
567362997349,27.9,10387.0,1344.0,30673.0,0.0
556679221430,320.0,204.0,22.0,,4.9
565487791561,150.0,1.0,0.0,67.0,0.0
521434684593,0.68,359.0,10145.0,32082.0,0.0
576707947853,1.33,77.0,1747.0,1850.0,0.0
570723295305,49.99,8.0,4.0,37.0,0.0
556522433012,42.0,6.0,0.0,1324.0,0.0
528225568429,60.0,7.0,0.0,482.0,0.0
523849280243,76.9,269.0,58.0,21611.0,0.0
45361564987,29.8,248709.0,60729.0,,4.8
554836288559,68.8,14.0,8.0,7890.0,0.0
540483607637,45.0,49.0,2.0,,5.0
562357839261,87.5,43.0,15.0,666.0,0.0
564406982198,32.65,186.0,7.0,1389.0,0.0
573746756985,52.0,34.0,2.0,455.0,0.0
575616271031,27.9,630.0,367.0,302744.0,0.0
571394952832,39.8,493.0,471.0,,4.8
576839178885,59.5,907.0,27.0,957.0,0.0
574174614947,59.8,4668.0,1475.0,,4.8
547684373402,120.0,15.0,6.0,337.0,0.0
523141094810,26.5,362.0,67.0,60506.0,0.0
529269454620,88.0,64.0,17.0,15232.0,0.0
520850938794,61.8,705.0,60.0,,4.6
553282614403,29.8,13299.0,906.0,49109.0,0.0
