presentDay,presentTime,itrm_id,goodsName,shopName,price,price_ave,monthly_sales,comments,miaoshu,fuwu,wuliu,productDescription,seller,info,remarks
2016-08-13,10:56:34,532136090901,雪纺印花连衣裙夏季女装韩版中长款大码修身收腰短袖条纹长裙,美丽节拍旗舰店,109.00,,109笔,417,4.8,4.7,4.7,"
廓形: H型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: ML16052214
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 荷叶袖
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 花色
流行元素/工艺: 纱网 燕尾 印花
品牌: 美丽节拍
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 蓝条 红条 黄条
尺码: M L XL XXL XXXL XXXXL S

","
卖家信息




						美丽节拍旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：杭州市 



","


宝贝与描述相符：
4.8分
										1.72%





4.8分
							共8465人
						



91.98%




3.54%




2.21%




0.69%




1.58%






卖家的服务态度：
4.7分
										----





4.7分
							共8454人
						



87.00%




6.92%




2.96%




1.17%




1.95%






物流服务的质量：
4.7分
										----





4.7分
							共8454人
						



87.00%




6.98%




2.84%




1.14%




2.05%




",
2016-08-13,10:56:34,531341436490,TOPSHOP2016春夏新款女士百褶蕾丝钩花吊带连衣裙10D81JCRM,TOPSHOP旗舰店,199.00,,109笔,91,4.8,4.8,4.8,"
材质成分: 棉96% 聚氨酯弹性纤维(氨纶)4%
销售渠道类型: 商场同款(线上线下都销售)
货号: 10D81JCRM
组合形式: 单件
裙长: 中裙
款式: 吊带
袖长: 无袖
领型: V领
品牌: TOPSHOP
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 米白色 黑色 黑色1
尺码: 4/XXS 6/XS 8/S 10/M 12/L 14/XL 16/XXL

","
卖家信息




						topshop旗舰店
												


当前主营： 服饰鞋包
所在地区：北京 



","


宝贝与描述相符：
4.8分
										30.40%





4.8分
							共65637人
						



93.54%




3.72%




1.35%




0.40%




0.99%






卖家的服务态度：
4.8分
										41.89%





4.8分
							共65637人
						



92.09%




5.14%




1.22%




0.35%




1.20%






物流服务的质量：
4.8分
										46.48%





4.8分
							共65637人
						



92.30%




5.08%




1.25%




0.33%




1.04%




","
""tags"":{""dimenSum"":7,""rateSum"":74,""tagClouds"":[{""count"":32,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":11,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":10,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":8,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":7,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":3,""id"":""922"",""posi"":true,""tag"":""做工不错"",""weight"":0},{""count"":3,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0}]}"
2016-08-13,10:56:34,528700681754,熙世界2016夏新款纯色棉质套头短袖连衣裙拼接蕾丝长裙女196SL103,sllsky服饰旗舰店,129.00,,109笔,242,4.8,4.8,4.8,"
材质成分: 棉95% 聚氨酯弹性纤维(氨纶)5%
货号: 196SL103
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 拼接 蕾丝
品牌: sllsky/熙世界
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 午夜黑
尺码: S M L XL 2XL

","
卖家信息




						sllsky服饰旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										36.55%





4.8分
							共171212人
						



92.85%




5.05%




1.29%




0.32%




0.49%






卖家的服务态度：
4.8分
										38.94%





4.8分
							共171212人
						



90.28%




7.15%




1.46%




0.41%




0.71%






物流服务的质量：
4.8分
										37.53%





4.8分
							共171212人
						



89.97%




7.23%




1.56%




0.46%




0.78%




",
2016-08-13,10:56:34,529670451296,PASS女装2016夏装新款网纱假两件拼接连衣裙女性感印花休闲裙,pass旗舰店,134.00,,109笔,173,4.8,4.8,4.8,,"
卖家信息




						pass旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										35.16%





4.8分
							共31308人
						



93.41%




4.11%




1.46%




0.32%




0.70%






卖家的服务态度：
4.8分
										44.45%





4.8分
							共31308人
						



91.84%




5.57%




1.40%




0.30%




0.89%






物流服务的质量：
4.8分
										45.95%





4.8分
							共31308人
						



91.67%




5.78%




1.39%




0.34%




0.82%




","
""tags"":{""dimenSum"":10,""rateSum"":139,""tagClouds"":[{""count"":31,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":24,""id"":""522"",""posi"":true,""tag"":""板型很好"",""weight"":0},{""count"":19,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0},{""count"":14,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":12,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0},{""count"":12,""id"":""222"",""posi"":true,""tag"":""码子很准"",""weight"":0},{""count"":11,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":6,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":6,""id"":""520"",""posi"":true,""tag"":""便宜"",""weight"":0},{""count"":4,""id"":""10420"",""posi"":true,""tag"":""发货快"",""weight"":0}]}"
2016-08-13,10:56:34,529506058064,诗篇2016夏装新品Z 简约V领短袖拼接连衣裙66365167,诗篇官方旗舰店,956.00,,108笔,48,4.9,4.9,4.9,"
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: 66365168
风格: 通勤
通勤: 简约
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: V领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 纯色
流行元素/工艺: 拼接
品牌: PSALTER/诗篇
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 蓝色（36现货其他8.10后发）
尺码: S/36 M/38 L/40 XL/42 XXL/44

","
卖家信息




						诗篇官方旗舰店
												
6
天猫6年店




当前主营： 服饰鞋包
所在地区：深圳 



","


宝贝与描述相符：
4.9分
										51.41%





4.9分
							共13038人
						



94.64%




3.74%




0.98%




0.19%




0.45%






卖家的服务态度：
4.9分
										61.21%





4.9分
							共13038人
						



94.03%




4.37%




0.80%




0.21%




0.59%






物流服务的质量：
4.9分
										62.60%





4.9分
							共13038人
						



93.98%




4.44%




0.84%




0.19%




0.55%




","
""tags"":{""dimenSum"":8,""rateSum"":56,""tagClouds"":[{""count"":19,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":15,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":4,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0},{""count"":4,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0},{""count"":4,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":4,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":3,""id"":""720"",""posi"":true,""tag"":""和描述一致"",""weight"":0},{""count"":3,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0}]}"
2016-08-13,10:56:34,533067725371,ochirly欧时力2016新女夏装V领提花欧根纱无袖连衣裙1HN2083350,ochirly官方旗舰店,489.00,,108笔,20,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 1HN2083350
裙长: 短裙
品牌: Ochirly/欧时力
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 粉红180
尺码: XS S M L

","
卖家信息




						ochirly官方旗舰店
												
8
天猫8年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										25.75%





4.8分
							共124800人
						



92.78%




4.42%




1.43%




0.42%




0.96%






卖家的服务态度：
4.8分
										27.37%





4.8分
							共124800人
						



89.68%




6.90%




1.67%




0.44%




1.31%






物流服务的质量：
4.8分
										35.80%





4.8分
							共124800人
						



90.35%




6.60%




1.56%




0.38%




1.10%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,534891214740,用券价599元VeroModa花朵印花松紧领口雪纺连衣裙|31637C514,veromoda官方旗舰店,649.00,,108笔,9,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 31637C514
风格: 通勤
通勤: OL风格
裙长: 中裙
款式: 其他/other
袖长: 七分袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 百褶裙
图案: 花色
流行元素/工艺: 印花
品牌: Vero Moda
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 010黑色
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 180/96A/XXL

","
卖家信息




						veromoda官方旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：天津 



","


宝贝与描述相符：
4.8分
										17.69%





4.8分
							共302261人
						



92.34%




4.47%




1.53%




0.45%




1.20%






卖家的服务态度：
4.8分
										25.34%





4.8分
							共302261人
						



90.07%




6.26%




1.59%




0.48%




1.60%






物流服务的质量：
4.8分
										32.67%





4.8分
							共302261人
						



90.57%




6.04%




1.57%




0.43%




1.39%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,528712809663,ONLY2016夏装新品修身五分袖开叉设计长款连衣裙女L|116207042,ONLY官方旗舰店,349.50,,108笔,144,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 116207042
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 长裙
袖长: 五分袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 单排扣
裙型: 其他
品牌: ONLY
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 海军蓝 Navy Blue 珊瑚红色 Coral Red 蓝花 彩花1
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 175/96A/XXL

","
卖家信息




						only官方旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：天津 



","


宝贝与描述相符：
4.8分
										20.87%





4.8分
							共411663人
						



92.52%




4.44%




1.50%




0.44%




1.10%






卖家的服务态度：
4.8分
										28.52%





4.8分
							共411663人
						



90.28%




6.25%




1.58%




0.45%




1.45%






物流服务的质量：
4.8分
										35.73%





4.8分
							共411663人
						



90.79%




6.05%




1.50%




0.41%




1.25%




",
2016-08-13,10:56:34,532857174856,MO&amp;Co.圆领中袖条纹珠片数字直身蓝白连衣裙MA162SKT155 moco,moco官方旗舰店,899.00,,108笔,22,4.8,4.8,4.8,"
材质成分: 棉100%
销售渠道类型: 商场同款(线上线下都销售)
货号: MA162SKT155
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
袖长: 五分袖
领型: 圆领
衣门襟: 套头
图案: 条纹
品牌: Mo＆Co．/摩安珂
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 蓝白条色
尺码: XS S M

","
卖家信息




						moco官方旗舰店
												
6
天猫6年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										33.34%





4.8分
							共58622人
						



93.77%




3.70%




1.19%




0.35%




0.99%






卖家的服务态度：
4.8分
										37.12%





4.8分
							共58622人
						



91.56%




5.43%




1.25%




0.43%




1.33%






物流服务的质量：
4.8分
										46.57%





4.8分
							共58622人
						



92.35%




5.09%




1.18%




0.29%




1.10%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,533816650827,用券满500减50元 ONLY夏装新品修身捏褶设计连衣裙女L|116207519,ONLY官方旗舰店,299.50,,108笔,77,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 116207519
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 短裙
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 拉链
裙型: 其他
图案: 纯色
品牌: ONLY
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 黑/Black 奶白 Cream 珊瑚红色 Coral Red
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 175/96A/XXL

","
卖家信息




						only官方旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：天津 



","


宝贝与描述相符：
4.8分
										20.87%





4.8分
							共411663人
						



92.52%




4.44%




1.50%




0.44%




1.10%






卖家的服务态度：
4.8分
										28.52%





4.8分
							共411663人
						



90.28%




6.25%




1.58%




0.45%




1.45%






物流服务的质量：
4.8分
										35.73%





4.8分
							共411663人
						



90.79%




6.05%




1.50%




0.41%




1.25%




","
""tags"":{""dimenSum"":7,""rateSum"":59,""tagClouds"":[{""count"":16,""id"":""1822"",""posi"":true,""tag"":""穿着效果好"",""weight"":0},{""count"":11,""id"":""522"",""posi"":true,""tag"":""版型漂亮"",""weight"":0},{""count"":10,""id"":""620"",""posi"":true,""tag"":""整体不错"",""weight"":0},{""count"":9,""id"":""622"",""posi"":true,""tag"":""很厚实"",""weight"":0},{""count"":5,""id"":""720"",""posi"":true,""tag"":""跟描述一致"",""weight"":0},{""count"":5,""id"":""222"",""posi"":true,""tag"":""大小合适"",""weight"":0},{""count"":3,""id"":""520"",""posi"":true,""tag"":""很划算"",""weight"":0}]}"
