presentDay,presentTime,itrm_id,goodsName,shopName,price,price_ave,monthly_sales,comments,miaoshu,fuwu,wuliu,productDescription,seller,info,remarks
2016-08-13,10:56:31,525962430844,VeroModa2016新品雪纺拼接格纹A摆女士连衣裙|31617C028,veromoda官方旗舰店,299.50,,130笔,399,4.8,4.8,4.8,"
廓形: A型
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 31617C028
风格: 通勤
通勤: OL风格
组合形式: 假两件
裙长: 中裙
款式: 其他/other
袖长: 长袖
领型: POLO领
袖型: 插肩袖
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 格子
流行元素/工艺: 拼接 印花
品牌: Vero Moda
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年春季
颜色分类: 010黑 041深绿 092深紫
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 180/96A/XXL

","
卖家信息




						veromoda官方旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：天津 



","


宝贝与描述相符：
4.8分
										17.69%





4.8分
							共302261人
						



92.34%




4.47%




1.53%




0.45%




1.20%






卖家的服务态度：
4.8分
										25.34%





4.8分
							共302261人
						



90.07%




6.26%




1.59%




0.48%




1.60%






物流服务的质量：
4.8分
										32.67%





4.8分
							共302261人
						



90.57%




6.04%




1.57%




0.43%




1.39%




","
""tags"":{""dimenSum"":6,""rateSum"":216,""tagClouds"":[{""count"":73,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":47,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":34,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":24,""id"":""520"",""posi"":true,""tag"":""很便宜"",""weight"":0},{""count"":20,""id"":""720"",""posi"":true,""tag"":""和描述一致"",""weight"":0},{""count"":18,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0}]}"
2016-08-13,10:56:31,522087081118,ONE MORE文墨2016春装新款修身相拼长袖镂空蕾丝打底高腰连衣裙,onemore官方旗舰店,69.00,,130笔,85,4.8,4.8,4.8,"
材质成分: 聚酯纤维94.6% 聚氨酯弹性纤维(氨纶)5.4%
销售渠道类型: 纯电商(只在线上销售)
货号: ML1441107
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 长袖
领型: 立领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 拼接
品牌: one more
适用年龄: 25-29周岁
年份季节: 2015年冬季
颜色分类: 黑色
尺码: 155/62A/XS 160/66A/S 165/70A/M 170/74A/L

","
卖家信息




						onemore官方旗舰店
												
4
天猫4年店




当前主营： 服饰鞋包
所在地区：宁波 



","


宝贝与描述相符：
4.8分
										9.88%





4.8分
							共65550人
						



91.39%




5.00%




1.95%




0.53%




1.12%






卖家的服务态度：
4.8分
										33.38%





4.8分
							共65551人
						



90.60%




6.21%




1.58%




0.40%




1.21%






物流服务的质量：
4.8分
										37.75%





4.8分
							共65551人
						



90.88%




6.06%




1.55%




0.41%




1.11%




","
""tags"":{""dimenSum"":8,""rateSum"":50,""tagClouds"":[{""count"":15,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":11,""id"":""520"",""posi"":true,""tag"":""划算"",""weight"":0},{""count"":6,""id"":""522"",""posi"":true,""tag"":""版型好"",""weight"":0},{""count"":4,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":4,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":4,""id"":""222"",""posi"":true,""tag"":""尺寸很准"",""weight"":0},{""count"":3,""id"":""20520"",""posi"":true,""tag"":""性价比高"",""weight"":0},{""count"":3,""id"":""1022"",""posi"":true,""tag"":""上身很好看"",""weight"":0}]}"
2016-08-13,10:56:31,531340338565,韩版显瘦背心裙2016夏装新款高腰荷叶边无袖露肩连衣裙修身鱼尾裙,米莱伊旗舰店,149.00,,130笔,33,4.8,4.8,4.8,"
廓形: X型
材质成分: 聚酯纤维78.7% 粘胶纤维(粘纤)21.3%
销售渠道类型: 纯电商(只在线上销售)
货号: M16B1947
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 其他
腰型: 高腰
衣门襟: 拉链
裙型: 荷叶边裙
图案: 纯色
流行元素/工艺: 荷叶边
品牌: 米莱伊
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 绿色
尺码: S M L

","
卖家信息




						米莱伊旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：杭州市 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共13229人
						



91.00%




4.55%




2.36%




0.77%




1.32%






卖家的服务态度：
4.8分
										16.49%





4.8分
							共13229人
						



88.79%




6.70%




2.28%




0.84%




1.38%






物流服务的质量：
4.8分
										18.63%





4.8分
							共13229人
						



88.84%




6.63%




2.31%




0.76%




1.46%




","
""tags"":{""dimenSum"":7,""rateSum"":50,""tagClouds"":[{""count"":12,""id"":""1822"",""posi"":true,""tag"":""穿着美"",""weight"":0},{""count"":9,""id"":""620"",""posi"":true,""tag"":""衣服不错"",""weight"":0},{""count"":9,""id"":""622"",""posi"":true,""tag"":""衣服厚实"",""weight"":0},{""count"":9,""id"":""522"",""posi"":true,""tag"":""版型好"",""weight"":0},{""count"":4,""id"":""322"",""posi"":true,""tag"":""颜色很好"",""weight"":0},{""count"":4,""id"":""122"",""posi"":true,""tag"":""面料好"",""weight"":0},{""count"":3,""id"":""922"",""posi"":true,""tag"":""做工很好"",""weight"":0}]}"
2016-08-13,10:56:31,534262251066,2016夏季夜场性感女装新款夜店小姐修身吊带连衣裙桑拿技师工作服,滕家安妮旗舰店,79.00,,130笔,12,4.8,4.6,4.6,"
廓形: A型
材质成分: 聚酯纤维91% 其他9%
销售渠道类型: 纯电商(只在线上销售)
货号: 3202
风格: 甜美
甜美: 日系
组合形式: 单件
裙长: 短裙
款式: 吊带
袖长: 无袖
领型: V领
袖型: 其他
腰型: 低腰
衣门襟: 套头
裙型: 一步裙
图案: 人物
流行元素/工艺: 绣花 褶皱
品牌: 滕家安妮
面料: 雪纺
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 白色 黑色 粉色 青色 红色 绿色
尺码: S M L XL XXL

","
卖家信息




						滕家安妮旗舰店
												


当前主营： 服饰鞋包
所在地区：杭州 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共2907人
						



92.67%




2.27%




1.24%




1.03%




2.79%






卖家的服务态度：
4.6分
										3.39%





4.6分
							共2907人
						



82.87%




6.64%




3.78%




1.75%




4.95%






物流服务的质量：
4.6分
										3.26%





4.6分
							共2907人
						



82.77%




6.81%




3.65%




1.89%




4.88%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:31,534088275608,修品连衣裙夏2016韩版新款短袖雪纺连衣裙女装中长款印花连衣裙潮,修品旗舰店,178.00,,130笔,180,4.8,4.8,4.7,"
廓形: A型
材质成分: 其他100%
货号: XPYX1672
风格: 通勤
通勤: 韩版
组合形式: 假两件
裙长: 中长裙
袖长: 短袖
领型: 圆领
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 花色
流行元素/工艺: 纽扣 印花
品牌: 修品
面料: 雪纺
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 红色 蓝色
尺码: M L XL 2XL 3XL 4XL

","
卖家信息




						修品旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：武汉市 



","


宝贝与描述相符：
4.8分
										17.70%





4.8分
							共10883人
						



92.32%




4.41%




1.59%




0.62%




1.06%






卖家的服务态度：
4.8分
										19.54%





4.8分
							共10883人
						



89.34%




6.43%




1.94%




0.85%




1.44%






物流服务的质量：
4.7分
										14.99%





4.7分
							共10883人
						



88.86%




6.41%




2.08%




0.93%




1.72%




","
""tags"":{""dimenSum"":9,""rateSum"":189,""tagClouds"":[{""count"":37,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":33,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":29,""id"":""522"",""posi"":true,""tag"":""版型好看"",""weight"":0},{""count"":23,""id"":""222"",""posi"":true,""tag"":""衣服很合身"",""weight"":0},{""count"":21,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":16,""id"":""922"",""posi"":true,""tag"":""做工好"",""weight"":0},{""count"":12,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":10,""id"":""11220"",""posi"":true,""tag"":""没有色差"",""weight"":0},{""count"":8,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0}]}"
2016-08-13,10:56:31,530293425528,2016夏季新品波西米亚海边度假沙滩裙前短后长中长款海滩燕尾裙女,香思儿旗舰店,279.00,,130笔,84,4.8,4.8,4.8,"
廓形: X型
材质成分: 新型聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 16155
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中长裙
款式: 吊带
袖长: 无袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 不规则裙
图案: 纯色
流行元素/工艺: 不对称
品牌: 香思儿
面料: 欧根纱
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 16155长款 16155短款 15326长袖白色 15326短袖白色 15326长袖黑色 15326短袖黑色 16248无袖白色 16248无袖黑色
尺码: XS S M L XL 2XL 3XL

","
卖家信息




						香思儿旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：深圳 



","


宝贝与描述相符：
4.8分
										35.63%





4.8分
							共4352人
						



94.53%




2.83%




1.13%




0.44%




1.08%






卖家的服务态度：
4.8分
										55.80%





4.8分
							共4352人
						



94.23%




3.40%




1.08%




0.48%




0.80%






物流服务的质量：
4.8分
										52.58%





4.8分
							共4352人
						



93.50%




3.84%




1.38%




0.46%




0.83%




","
""tags"":{""dimenSum"":10,""rateSum"":135,""tagClouds"":[{""count"":31,""id"":""620"",""posi"":true,""tag"":""质量不错"",""weight"":0},{""count"":23,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":19,""id"":""522"",""posi"":true,""tag"":""版型好看"",""weight"":0},{""count"":11,""id"":""922"",""posi"":true,""tag"":""做工好"",""weight"":0},{""count"":10,""id"":""422"",""posi"":true,""tag"":""款式很好"",""weight"":0},{""count"":10,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0},{""count"":10,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":7,""id"":""720"",""posi"":true,""tag"":""和描述一致"",""weight"":0},{""count"":7,""id"":""222"",""posi"":true,""tag"":""衣服很合身"",""weight"":0},{""count"":7,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0}]}"
2016-08-13,10:56:31,533789056074,2016夏季新款女装吊带背心裙民族风复古印花打底连衣裙夏女裙子,兜住了世界旗舰店,85.00,,130笔,34,4.8,4.8,4.8,"
材质成分: 聚对苯二甲酸乙二酯(涤纶)95.5% 粘胶纤维(粘纤)4.5%
销售渠道类型: 纯电商(只在线上销售)
货号: DZLSJH5555000
风格: 通勤
通勤: 民族风
组合形式: 单件
裙长: 中长裙
款式: 吊带
袖长: 无袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 褶皱
品牌: 兜住了世界
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 涂鸦绿 涂鸦灰 红色 灰色 深咖 浅咖 粉色 绿底黄花 玫紫色 灰底红花 丈青色 水墨绿
尺码: 均码

","
卖家信息




						兜住了世界旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：杭州 



","


宝贝与描述相符：
4.8分
										35.63%





4.8分
							共4352人
						



94.53%




2.83%




1.13%




0.44%




1.08%






卖家的服务态度：
4.8分
										55.80%





4.8分
							共4352人
						



94.23%




3.40%




1.08%




0.48%




0.80%






物流服务的质量：
4.8分
										52.58%





4.8分
							共4352人
						



93.50%




3.84%




1.38%




0.46%




0.83%




","
""tags"":{""dimenSum"":6,""rateSum"":31,""tagClouds"":[{""count"":11,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":6,""id"":""522"",""posi"":true,""tag"":""版型好"",""weight"":0},{""count"":5,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":3,""id"":""422"",""posi"":true,""tag"":""款式很好"",""weight"":0},{""count"":3,""id"":""620"",""posi"":true,""tag"":""质量不错"",""weight"":0},{""count"":3,""id"":""222"",""posi"":true,""tag"":""尺寸很准"",""weight"":0}]}"
2016-08-13,10:56:31,536154224707,WVFV品牌2016秋季新款圆领短袖宽松大摆黑白条纹拼接针织连衣裙秋,wvfv旗舰店,499.00,,129笔,31,4.9,4.9,4.9,"
廓形: A型
材质成分: 聚酯纤维70% 棉30%
销售渠道类型: 纯电商(只在线上销售)
货号: WQ10380
风格: 通勤
通勤: 英伦
组合形式: 假两件
裙长: 短裙
款式: 裹胸
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 大摆型
图案: 条纹
流行元素/工艺: 抽褶 贴布 拼接
品牌: WVFV
面料: 针织
适用年龄: 30-34周岁
年份季节: 2016年秋季
颜色分类: 黑白条纹（8月14号左右发货）
尺码: 2 4 6 8

","
卖家信息




						wvfv旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：深圳市 



","


宝贝与描述相符：
4.9分
										43.05%





4.9分
							共6681人
						



94.69%




3.08%




1.03%




0.46%




0.73%






卖家的服务态度：
4.9分
										59.24%





4.9分
							共6681人
						



94.28%




3.85%




0.76%




0.37%




0.73%






物流服务的质量：
4.9分
										61.31%





4.9分
							共6681人
						



94.42%




3.74%




0.75%




0.40%




0.69%




",
2016-08-13,10:56:31,536294169595,两件套女裙子赛尼瑞2016秋装新款女装显瘦条纹OL七分袖连衣裙秋,赛尼瑞旗舰店,498.00,,129笔,0,4.8,4.8,4.8,"
廓形: X型
材质成分: 聚酯纤维94% 聚氨酯弹性纤维(氨纶)6%
货号: S16QQ11726
风格: 通勤
通勤: OL风格
组合形式: 两件套
裙长: 中裙
款式: 其他/other
袖长: 七分袖
领型: 西装领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 铅笔裙
图案: 条纹
流行元素/工艺: 口袋 立体装饰 纽扣 印花
品牌: Sunny Right/赛尼瑞
面料: 其他
适用年龄: 35-39周岁
年份季节: 2016年秋季
颜色分类: 酒红色 黑色
尺码: M L XL XXL XXXL

","
卖家信息




						赛尼瑞旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：北京 



","


宝贝与描述相符：
4.8分
										30.28%





4.8分
							共42000人
						



92.91%




4.54%




1.37%




0.39%




0.79%






卖家的服务态度：
4.8分
										44.18%





4.8分
							共42001人
						



91.66%




5.85%




1.25%




0.39%




0.85%






物流服务的质量：
4.8分
										46.79%





4.8分
							共42001人
						



91.95%




5.55%




1.25%




0.39%




0.85%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:31,535913597831,尚都比拉条纹衬衫连衣裙2016秋季女装新款v领短裙蓝色印花ol裙子,尚都比拉服饰旗舰店,298.00,,129笔,15,4.8,4.8,4.8,"
廓形: X型
材质成分: 棉100%
货号: 163L912443
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 五分袖
领型: V领
袖型: 常规
腰型: 松紧腰
衣门襟: 单排扣
裙型: A字裙
图案: 条纹
流行元素/工艺: 褶皱 立体装饰 印花
品牌: Sentubila/尚都比拉
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 蓝白条纹
尺码: S M L XL XXL

","
卖家信息




						尚都比拉服饰旗舰店
												
6
天猫6年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										21.79%





4.8分
							共47128人
						



92.20%




4.84%




1.57%




0.50%




0.88%






卖家的服务态度：
4.8分
										33.43%





4.8分
							共47128人
						



90.36%




6.47%




1.66%




0.43%




1.08%






物流服务的质量：
4.8分
										38.96%





4.8分
							共47128人
						



90.72%




6.32%




1.62%




0.40%




0.94%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
