presentDay,presentTime,itrm_id,goodsName,shopName,price,price_ave,monthly_sales,comments,miaoshu,fuwu,wuliu,productDescription,seller,info,remarks
2016-08-13,10:56:33,532910868742,预售）Amii[极简主义]2016秋新款纯色蕾丝短裙大码长袖连衣裙女,amii旗舰店,139.00,,105笔,32,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
货号: 11641834
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 长袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 纯色
流行元素/工艺: 滴水镂空 蕾丝拼接
品牌: Amii
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 黑色（8月16日发出） 酒红（8月16日发出） 米白（8月16日发出） 黑色
尺码: XS S M L XL 2XL 3XL 4XL

","
卖家信息




						amii旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：佛山 



","


宝贝与描述相符：
4.8分
										38.33%





4.8分
							共377149人
						



93.45%




4.33%




1.29%




0.35%




0.57%






卖家的服务态度：
4.8分
										47.07%





4.8分
							共377149人
						



91.65%




6.13%




1.22%




0.31%




0.69%






物流服务的质量：
4.8分
										47.69%





4.8分
							共377149人
						



91.60%




6.09%




1.29%




0.33%




0.70%




",
2016-08-13,10:56:33,532126867980,七格格 2016夏新品 蓝白波浪条纹 百褶设计 修身显瘦连衣裙N026,七格格旗舰店,159.00,,105笔,179,4.8,4.8,4.8,"
廓形: X型
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: 6MB2179N
风格: 甜美
甜美: 学院
组合形式: 单件
裙长: 短裙
袖长: 无袖
领型: 圆领
腰型: 中腰
衣门襟: 拉链
图案: 条纹
流行元素/工艺: 印花
品牌: Othermix
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 条纹
尺码: XS S M L XL

","
卖家信息




						七格格旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：杭州 



","


宝贝与描述相符：
4.8分
										15.62%





4.8分
							共234856人
						



91.51%




5.21%




1.89%




0.53%




0.86%






卖家的服务态度：
4.8分
										30.07%





4.8分
							共234856人
						



89.58%




7.17%




1.74%




0.49%




1.01%






物流服务的质量：
4.8分
										31.81%





4.8分
							共234856人
						



89.61%




7.05%




1.85%




0.49%




1.00%




","
""tags"":{""dimenSum"":9,""rateSum"":161,""tagClouds"":[{""count"":36,""id"":""522"",""posi"":true,""tag"":""版型好"",""weight"":0},{""count"":32,""id"":""620"",""posi"":true,""tag"":""质量不错"",""weight"":0},{""count"":31,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":16,""id"":""222"",""posi"":true,""tag"":""尺寸很准"",""weight"":0},{""count"":14,""id"":""422"",""posi"":true,""tag"":""款式很好"",""weight"":0},{""count"":13,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":9,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":5,""id"":""10420"",""posi"":true,""tag"":""发货快"",""weight"":0},{""count"":5,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0}]}"
2016-08-13,10:56:33,530159834414,2016韩版单排扣蓝色条纹衬衫连衣裙夏 松紧腰修身显瘦小立领短裙,依伊芭莎旗舰店,159.00,,105笔,299,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 85058
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 半高领
袖型: 常规
腰型: 松紧腰
衣门襟: 单排扣
裙型: 其他
图案: 纯色
流行元素/工艺: 褶皱
品牌: 依伊·芭莎
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 蓝色 深蓝色 绿色
尺码: S M L XL

","
卖家信息




						依伊芭莎旗舰店
												


当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										22.72%





4.8分
							共30173人
						



92.41%




4.51%




1.73%




0.50%




0.85%






卖家的服务态度：
4.8分
										36.64%





4.8分
							共30173人
						



90.75%




6.10%




1.80%




0.44%




0.91%






物流服务的质量：
4.8分
										35.67%





4.8分
							共30173人
						



90.58%




6.04%




1.86%




0.52%




0.99%




","
""tags"":{""dimenSum"":9,""rateSum"":336,""tagClouds"":[{""count"":73,""id"":""522"",""posi"":true,""tag"":""板型很好"",""weight"":0},{""count"":57,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":49,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":36,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":33,""id"":""222"",""posi"":true,""tag"":""码子很准"",""weight"":0},{""count"":26,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":24,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0},{""count"":19,""id"":""11220"",""posi"":true,""tag"":""没有色差"",""weight"":0},{""count"":19,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0}]}"
2016-08-13,10:56:33,534386083170,lyq女装夏装2016新款潮女款牛仔拼接连衣裙女中长款学生薄款修身,施华丹蒂旗舰店,99.00,,105笔,19,4.8,4.8,4.8,"
材质成分: 棉90% 其他10%
货号: S16C9852
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 字母
流行元素/工艺: 拼接 印花
品牌: SWARTATY/施华丹蒂
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色 白色
尺码: S M L XL 2XL

","
卖家信息




						施华丹蒂旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										20.23%





4.8分
							共21847人
						



93.55%




2.88%




1.59%




0.72%




1.26%






卖家的服务态度：
4.8分
										33.09%





4.8分
							共21847人
						



91.71%




4.47%




1.80%




0.67%




1.35%






物流服务的质量：
4.8分
										33.39%





4.8分
							共21847人
						



91.61%




4.43%




1.83%




0.75%




1.38%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:33,529587771663,2016夏季新款女装 刺绣蕾丝a字裙无袖背心裙连衣裙夏小清新 韩国,衣舒阁旗舰店,158.00,,105笔,113,4.8,4.8,4.8,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: LYQ305
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: 百褶裙
图案: 纯色
流行元素/工艺: 荷叶边 纱网 拉链
品牌: 衣舒阁
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L XL

","
卖家信息




						衣舒阁旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：深圳 



","


宝贝与描述相符：
4.8分
										28.01%





4.8分
							共16558人
						



94.05%




2.77%




1.49%




0.53%




1.16%






卖家的服务态度：
4.8分
										25.63%





4.8分
							共16558人
						



90.68%




5.21%




1.86%




0.71%




1.53%






物流服务的质量：
4.8分
										20.11%





4.8分
							共16558人
						



90.12%




5.16%




2.13%




0.76%




1.82%




","
""tags"":{""dimenSum"":10,""rateSum"":149,""tagClouds"":[{""count"":41,""id"":""620"",""posi"":true,""tag"":""整体不错"",""weight"":0},{""count"":24,""id"":""522"",""posi"":true,""tag"":""版型好看"",""weight"":0},{""count"":21,""id"":""1822"",""posi"":true,""tag"":""穿着效果好"",""weight"":0},{""count"":20,""id"":""222"",""posi"":true,""tag"":""衣服很合身"",""weight"":0},{""count"":10,""id"":""122"",""posi"":true,""tag"":""布料好"",""weight"":0},{""count"":10,""id"":""922"",""posi"":true,""tag"":""做工很赞"",""weight"":0},{""count"":7,""id"":""622"",""posi"":true,""tag"":""很厚实"",""weight"":0},{""count"":6,""id"":""1422"",""posi"":true,""tag"":""不透"",""weight"":0},{""count"":6,""id"":""1022"",""posi"":true,""tag"":""上身显年轻"",""weight"":0},{""count"":4,""id"":""1722"",""posi"":true,""tag"":""衣服很舒服"",""weight"":0}]}"
2016-08-13,10:56:33,528694491098,LRUD2016秋季韩版新款宽松高腰牛仔吊带裙女百搭中长款收腰连衣裙,lrud旗舰店,89.00,,105笔,868,4.8,4.7,4.7,"
廓形: H型
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: LRUD1499093
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 吊带
袖长: 无袖
领型: 一字领
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 口袋
品牌: LRUD
面料: 牛仔布
适用年龄: 18-24周岁
年份季节: 2016年秋季
颜色分类: 蓝色
尺码: S M L

","
卖家信息




						lrud旗舰店
												


当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										0.60%





4.8分
							共372319人
						



90.13%




4.62%




2.60%




0.91%




1.75%






卖家的服务态度：
4.7分
										4.82%





4.7分
							共372319人
						



87.99%




6.75%




2.49%




0.79%




1.98%






物流服务的质量：
4.7分
										----





4.7分
							共372319人
						



87.23%




6.81%




2.84%




0.92%




2.21%




","
""tags"":{""dimenSum"":8,""rateSum"":619,""tagClouds"":[{""count"":188,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":150,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":112,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":38,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":37,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":34,""id"":""322"",""posi"":true,""tag"":""颜色很美"",""weight"":0},{""count"":33,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":27,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0}]}"
2016-08-13,10:56:33,531572949954,妖精的口袋W君临城夏装女2016新款荷叶边印花雪纺连衣裙中长裙子,妖精的口袋旗舰店,295.20,,105笔,165,4.8,4.8,,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 1627107
风格: 甜美
甜美: 田园
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 五分袖
领型: V领
袖型: 荷叶袖
腰型: 松紧腰
衣门襟: 套头
裙型: 大摆型
图案: 大花
流行元素/工艺: 印花
品牌: 妖精的口袋
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 茜茜公主
尺码: S M L XL XXL

","
卖家信息




						妖精的口袋旗舰店
												
7
天猫7年店




当前主营： 服饰鞋包
所在地区：南京 



","


宝贝与描述相符：
4.8分
										14.78%





4.8分
							共183818人
						



91.72%




4.90%




1.83%




0.57%




0.98%






卖家的服务态度：
4.8分
										29.49%





4.8分
							共183819人
						



89.88%




6.72%




1.77%




0.49%




1.15%






物流服务的质量：
4.8分
										32.57%





4.8分
							共183819人
						



89.93%




6.73%




1.79%




0.49%




1.07%




","
""tags"":{""dimenSum"":8,""rateSum"":134,""tagClouds"":[{""count"":43,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":27,""id"":""620"",""posi"":true,""tag"":""质量不错"",""weight"":0},{""count"":18,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":13,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":10,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":9,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":8,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0},{""count"":6,""id"":""720"",""posi"":true,""tag"":""与描述相符"",""weight"":0}]}"
2016-08-13,10:56:33,531937019019,小清新波点两件套连衣裙 2016韩版夏季新品学院吊带雪纺A字裙短裙,依伊芭莎旗舰店,169.00,,105笔,87,4.8,4.8,4.8,"
材质成分: 聚对苯二甲酸乙二酯(涤纶)100%
销售渠道类型: 纯电商(只在线上销售)
货号: Y066
风格: 通勤
通勤: 韩版
组合形式: 两件套
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: 其他
图案: 圆点
流行元素/工艺: 褶皱
品牌: 依伊·芭莎
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 深蓝色
尺码: S M L

","
卖家信息




						依伊芭莎旗舰店
												


当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										22.72%





4.8分
							共30173人
						



92.41%




4.51%




1.73%




0.50%




0.85%






卖家的服务态度：
4.8分
										36.64%





4.8分
							共30173人
						



90.75%




6.10%




1.80%




0.44%




0.91%






物流服务的质量：
4.8分
										35.67%





4.8分
							共30173人
						



90.58%




6.04%




1.86%




0.52%




0.99%




","
""tags"":{""dimenSum"":10,""rateSum"":116,""tagClouds"":[{""count"":34,""id"":""620"",""posi"":true,""tag"":""整体不错"",""weight"":0},{""count"":16,""id"":""522"",""posi"":true,""tag"":""板型很好"",""weight"":0},{""count"":14,""id"":""1722"",""posi"":true,""tag"":""衣服很舒服"",""weight"":0},{""count"":13,""id"":""1822"",""posi"":true,""tag"":""穿着效果好"",""weight"":0},{""count"":10,""id"":""222"",""posi"":true,""tag"":""码子很准"",""weight"":0},{""count"":7,""id"":""322"",""posi"":true,""tag"":""颜色挺正"",""weight"":0},{""count"":7,""id"":""420"",""posi"":true,""tag"":""快递不错"",""weight"":0},{""count"":6,""id"":""422"",""posi"":true,""tag"":""款式漂亮"",""weight"":0},{""count"":6,""id"":""10120"",""posi"":true,""tag"":""服务态度好"",""weight"":0},{""count"":3,""id"":""10420"",""posi"":true,""tag"":""发货快"",""weight"":0}]}"
2016-08-13,10:56:33,536167726848,夏季波西米亚碎花大码沙滩裙长裙修身显瘦民族风背心连衣裙女装潮,米索格旗舰店,168.00,,105笔,14,4.8,4.7,4.7,"
廓形: H型
材质成分: 粘胶纤维(粘纤)100%
销售渠道类型: 纯电商(只在线上销售)
货号: MSGXQ35
风格: 通勤
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 无袖
领型: 圆领
腰型: 松紧腰
衣门襟: 套头
裙型: 大摆型
图案: 碎花
品牌: 米索格
面料: 织锦
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: XQ35红色背心 XQ35咖啡背心 XQ35绯红背心 XQ35黄圈背心
尺码: S M L XL XXL

","
卖家信息




						米索格旗舰店
												


当前主营： 服饰鞋包
所在地区：中山市 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共5631人
						



91.32%




4.32%




2.02%




0.71%




1.63%






卖家的服务态度：
4.7分
										12.82%





4.7分
							共5632人
						



88.60%




6.89%




1.95%




0.85%




1.70%






物流服务的质量：
4.7分
										2.45%





4.7分
							共5632人
						



87.48%




6.87%




2.65%




0.96%




2.04%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:33,531538695884,法素雪纺连衣裙 女 2016夏季新款挂脖露肩度假韩版沙滩百褶短裙潮,法素旗舰店,148.00,,105笔,76,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: FF2016059234
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 挂脖式
袖长: 无袖
领型: 圆领
腰型: 中腰
衣门襟: 拉链
裙型: 公主裙
图案: 纯色
流行元素/工艺: 拉链
品牌: 法素
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 粉色 白色
尺码: S M L

","
卖家信息




						法素旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										20.90%





4.8分
							共13428人
						



93.69%




2.70%




1.70%




0.57%




1.34%






卖家的服务态度：
4.8分
										16.79%





4.8分
							共13428人
						



90.02%




5.14%




2.26%




0.72%




1.85%






物流服务的质量：
4.8分
										17.30%





4.8分
							共13428人
						



89.95%




5.02%




2.30%




0.85%




1.88%




",
