presentDay,presentTime,itrm_id,goodsName,shopName,price,price_ave,monthly_sales,comments,miaoshu,fuwu,wuliu,productDescription,seller,info,remarks
2016-08-13,10:56:34,534059814303,女装 针织连衣裙(无袖) 173261 优衣库UNIQLO,优衣库官方旗舰店,249.00,,114笔,23,4.9,4.8,4.8,"
材质成分: 粘胶纤维(粘纤)61% 聚酰胺纤维(锦纶)34% 聚氨酯弹性纤维(氨纶)5%
销售渠道类型: 商场同款(线上线下都销售)
货号: UQ173261000
裙长: 长裙
品牌: Uniqlo/优衣库
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 06 铅灰色 09 黑色 37 栗色
尺码: 155/80A/S 160/84A/M 160/88A/L

","
卖家信息




						优衣库官方旗舰店
												
8
天猫8年店




当前主营： 服饰鞋包
所在地区：上海 



","


宝贝与描述相符：
4.9分
										44.81%





4.9分
							共1238864人
						



94.34%




3.73%




1.00%




0.26%




0.67%






卖家的服务态度：
4.8分
										31.02%





4.8分
							共1238864人
						



90.93%




5.61%




1.53%




0.44%




1.49%






物流服务的质量：
4.8分
										54.21%





4.8分
							共1238864人
						



93.03%




4.88%




1.05%




0.25%




0.79%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,534629991578,女裙子衣服女装夏装2016新款潮女款亚麻料绵绸棉绸连衣裙夏款宽松,卡缪旗舰店,88.00,,114笔,45,4.9,4.8,4.8,"
材质成分: 棉65% 亚麻30% 其他5%
货号: K16M50355
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 褶皱 蕾丝
品牌: 卡缪
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 灰色 杏色 咖啡色
尺码: M L XL 2XL

","
卖家信息




						卡缪旗舰店
												


当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.9分
										51.48%





4.9分
							共6133人
						



96.12%




1.73%




0.96%




0.34%




0.85%






卖家的服务态度：
4.8分
										53.28%





4.8分
							共6133人
						



94.37%




3.02%




1.04%




0.55%




1.01%






物流服务的质量：
4.8分
										56.62%





4.8分
							共6133人
						



94.68%




2.72%




1.19%




0.39%




1.01%




","
""tags"":{""dimenSum"":10,""rateSum"":92,""tagClouds"":[{""count"":19,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":14,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":11,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":10,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":8,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0},{""count"":8,""id"":""11220"",""posi"":true,""tag"":""没有色差"",""weight"":0},{""count"":6,""id"":""720"",""posi"":true,""tag"":""与描述相符"",""weight"":0},{""count"":6,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":6,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":4,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0}]}"
2016-08-13,10:56:34,532898775609,2016新款夏装连衣裙低胸性感女装拼接修身包臀夜店紧身短裙子,漫天飞扬旗舰店,198.00,,114笔,32,4.8,4.7,4.7,,"
卖家信息




						漫天飞扬旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：武汉市 



","


宝贝与描述相符：
4.8分
										0.59%





4.8分
							共12486人
						



91.67%




2.84%




2.08%




1.12%




2.28%






卖家的服务态度：
4.7分
										----





4.7分
							共12486人
						



88.42%




5.13%




2.58%




1.05%




2.83%






物流服务的质量：
4.7分
										3.11%





4.7分
							共12486人
						



89.15%




4.87%




2.28%




1.19%




2.51%




","
""tags"":{""dimenSum"":6,""rateSum"":36,""tagClouds"":[{""count"":9,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":8,""id"":""620"",""posi"":true,""tag"":""整体不错"",""weight"":0},{""count"":8,""id"":""1822"",""posi"":true,""tag"":""穿着美"",""weight"":0},{""count"":4,""id"":""10420"",""posi"":true,""tag"":""发货快"",""weight"":0},{""count"":4,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":3,""id"":""122"",""posi"":true,""tag"":""面料好"",""weight"":0}]}"
2016-08-13,10:56:34,532090540498,古贝莎2016夏季新品中长款显瘦气质印花裙改良旗袍礼服雪纺连衣裙,古贝莎旗舰店,376.00,,114笔,132,4.8,4.8,4.8,"
材质成分: 聚对苯二甲酸乙二酯(涤纶)50% 桑蚕丝50%
销售渠道类型: 纯电商(只在线上销售)
货号: GQ16H1226FA
风格: 通勤
通勤: 复古
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 拉链
裙型: 大摆型
图案: 花色
流行元素/工艺: 拼接 纱网 拉链 树脂固色 印花
品牌: 古贝莎
面料: 雪纺
适用年龄: 40-49周岁
年份季节: 2016年夏季
颜色分类: 红色【现货】
尺码: M L XL 2XL 3XL 4XL

","
卖家信息




						古贝莎旗舰店
												
4
天猫4年店




当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										26.42%





4.8分
							共8455人
						



93.41%




3.71%




1.28%




0.41%




1.18%






卖家的服务态度：
4.8分
										27.92%





4.8分
							共8455人
						



90.83%




5.39%




1.57%




0.66%




1.54%






物流服务的质量：
4.8分
										30.65%





4.8分
							共8455人
						



91.02%




5.11%




1.75%




0.58%




1.54%




","
""tags"":{""dimenSum"":10,""rateSum"":119,""tagClouds"":[{""count"":21,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":21,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":20,""id"":""522"",""posi"":true,""tag"":""版型好看"",""weight"":0},{""count"":13,""id"":""222"",""posi"":true,""tag"":""衣服很合身"",""weight"":0},{""count"":9,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":8,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":8,""id"":""1120"",""posi"":true,""tag"":""人群"",""weight"":0},{""count"":7,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0},{""count"":6,""id"":""720"",""posi"":true,""tag"":""与描述相符"",""weight"":0},{""count"":6,""id"":""922"",""posi"":true,""tag"":""做工不错"",""weight"":0}]}"
2016-08-13,10:56:34,530904621533,衣品天成 2016夏装新品韩版露肩雪纺连衣裙女 短袖圆领连衣裙夏,衣品天成女装旗舰店,149.00,,114笔,198,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 6WQ375
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 其他
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 大花
流行元素/工艺: 镂空
品牌: 衣品天成
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 粉色 水绿色
尺码: 155 160 165 170

","
卖家信息




						衣品天成女装旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：杭州 



","


宝贝与描述相符：
4.8分
										12.79%





4.8分
							共160524人
						



91.36%




5.25%




1.88%




0.57%




0.95%






卖家的服务态度：
4.8分
										21.29%





4.8分
							共160524人
						



88.68%




7.44%




2.11%




0.56%




1.22%






物流服务的质量：
4.8分
										22.55%





4.8分
							共160524人
						



88.56%




7.47%




2.15%




0.60%




1.21%




","
""tags"":{""dimenSum"":10,""rateSum"":185,""tagClouds"":[{""count"":46,""id"":""620"",""posi"":true,""tag"":""质量蛮好"",""weight"":0},{""count"":44,""id"":""522"",""posi"":true,""tag"":""版型好看"",""weight"":0},{""count"":22,""id"":""1822"",""posi"":true,""tag"":""穿着美"",""weight"":0},{""count"":18,""id"":""1722"",""posi"":true,""tag"":""很舒服"",""weight"":0},{""count"":17,""id"":""222"",""posi"":true,""tag"":""衣服很合身"",""weight"":0},{""count"":10,""id"":""122"",""posi"":true,""tag"":""面料好"",""weight"":0},{""count"":9,""id"":""422"",""posi"":true,""tag"":""款式很潮"",""weight"":0},{""count"":8,""id"":""322"",""posi"":true,""tag"":""颜色很好"",""weight"":0},{""count"":6,""id"":""10120"",""posi"":true,""tag"":""态度不错"",""weight"":0},{""count"":5,""id"":""420"",""posi"":true,""tag"":""快递不错"",""weight"":0}]}"
2016-08-13,10:56:34,532067079407,连衣裙女夏2016新款大码女装加肥加大200斤胖mm宽松中长款中裙子,hersichy霍诗琦旗舰店,68.80,,114笔,57,4.8,4.7,4.7,"
廓形: A型
材质成分: 棉65% 其他35%
销售渠道类型: 纯电商(只在线上销售)
货号: H16BA0318
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中裙
袖长: 长袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 3D
品牌: HERSICHY/霍诗琦
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: XL可穿100到120斤 2XL 3XL 4XL 5XL

","
卖家信息




						hersichy霍诗琦旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										12.56%





4.8分
							共80307人
						



92.82%




3.32%




1.75%




0.73%




1.38%






卖家的服务态度：
4.7分
										0.61%





4.7分
							共80307人
						



86.07%




7.36%




3.15%




1.31%




2.11%






物流服务的质量：
4.7分
										0.59%





4.7分
							共80307人
						



86.03%




7.14%




3.28%




1.31%




2.25%




","
""tags"":{""dimenSum"":7,""rateSum"":44,""tagClouds"":[{""count"":15,""id"":""620"",""posi"":true,""tag"":""质量蛮好"",""weight"":0},{""count"":11,""id"":""1822"",""posi"":true,""tag"":""穿着效果好"",""weight"":0},{""count"":4,""id"":""222"",""posi"":true,""tag"":""尺码很好"",""weight"":0},{""count"":4,""id"":""422"",""posi"":true,""tag"":""款式很潮"",""weight"":0},{""count"":4,""id"":""1722"",""posi"":true,""tag"":""衣服很舒服"",""weight"":0},{""count"":3,""id"":""1120"",""posi"":true,""tag"":""人群"",""weight"":0},{""count"":3,""id"":""420"",""posi"":true,""tag"":""快递不错"",""weight"":0}]}"
2016-08-13,10:56:34,527811687619,Haoduoyi2016夏新款 性感裹身V领褶皱侧开叉长裙 修身长款连衣裙,haoduoyi旗舰店,69.00,,114笔,25,4.7,4.7,4.7,"
材质成分: 粘胶纤维(粘纤)95% 聚氨酯弹性纤维(氨纶)5%
销售渠道类型: 纯电商(只在线上销售)
货号: 16151H254
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 长裙
袖长: 五分袖
领型: V领
袖型: 常规
腰型: 高腰
衣门襟: 套头
图案: 纯色
流行元素/工艺: 开衩
品牌: Haoduoyi
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: S M L XL XXL

","
卖家信息




						haoduoyi旗舰店
												
6
天猫6年店




当前主营： 服饰鞋包
所在地区：南通 



","


宝贝与描述相符：
4.7分
										0.97%





4.7分
							共151036人
						



89.22%




5.10%




2.76%




0.99%




1.93%






卖家的服务态度：
4.7分
										2.97%





4.7分
							共151044人
						



87.51%




7.23%




2.53%




0.77%




1.96%






物流服务的质量：
4.7分
										3.61%





4.7分
							共151044人
						



87.28%




7.23%




2.73%




0.81%




1.96%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,530584162528,拉夏贝尔puella普埃拉2016夏装新品休闲直筒印花连衣裙女20008099,puella官方旗舰店,99.50,,114笔,79,4.8,4.7,4.8,,"
卖家信息




						puella官方旗舰店
												


当前主营： 服饰鞋包
所在地区：杭州市 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共70746人
						



90.50%




5.50%




2.06%




0.62%




1.31%






卖家的服务态度：
4.7分
										13.43%





4.7分
							共70746人
						



87.88%




7.93%




2.05%




0.57%




1.57%






物流服务的质量：
4.8分
										16.91%





4.8分
							共70746人
						



87.98%




7.87%




2.05%




0.61%




1.49%




","
""tags"":{""dimenSum"":8,""rateSum"":61,""tagClouds"":[{""count"":12,""id"":""622"",""posi"":true,""tag"":""厚实"",""weight"":0},{""count"":11,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":9,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":9,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":6,""id"":""522"",""posi"":true,""tag"":""板型很好"",""weight"":0},{""count"":6,""id"":""222"",""posi"":true,""tag"":""码子很准"",""weight"":0},{""count"":5,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0},{""count"":3,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0}]}"
2016-08-13,10:56:34,45089026966,Five Plus新女装刺绣拼接短袖高腰圆领连衣裙短裙2152082010,fiveplus官方旗舰店,299.00,,114笔,154,4.8,4.8,4.8,"
材质成分: 聚酯纤维100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 2152082010
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
品牌: Five Plus
面料: 其他
适用年龄: 25-29周岁
年份季节: 2015年夏季
颜色分类: 黑色090 米白010
尺码: XS S M L

","
卖家信息




						fiveplus官方旗舰店
												
6
天猫6年店




当前主营： 服饰鞋包
所在地区：广州 



","


宝贝与描述相符：
4.8分
										21.16%





4.8分
							共87825人
						



92.32%




4.68%




1.57%




0.43%




1.00%






卖家的服务态度：
4.8分
										27.53%





4.8分
							共87825人
						



89.62%




7.01%




1.65%




0.43%




1.29%






物流服务的质量：
4.8分
										35.02%





4.8分
							共87825人
						



90.18%




6.76%




1.56%




0.40%




1.10%




","
""tags"":{""dimenSum"":9,""rateSum"":96,""tagClouds"":[{""count"":23,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":22,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":11,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":9,""id"":""722"",""posi"":true,""tag"":""正品"",""weight"":0},{""count"":9,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":8,""id"":""622"",""posi"":true,""tag"":""挺厚实的"",""weight"":0},{""count"":7,""id"":""520"",""posi"":true,""tag"":""便宜"",""weight"":0},{""count"":4,""id"":""922"",""posi"":true,""tag"":""做工不错"",""weight"":0},{""count"":3,""id"":""720"",""posi"":true,""tag"":""与描述相符"",""weight"":0}]}"
2016-08-13,10:56:34,528425091464,语缇2016夏季新品女雪纺吊带裙中长款印花连衣裙无袖海边沙滩裙子,语缇服饰旗舰店,129.00,,114笔,240,4.8,4.7,4.7,,"
卖家信息




						语缇服饰旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：杭州市 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共14596人
						



90.37%




4.91%




2.39%




0.96%




1.37%






卖家的服务态度：
4.7分
										1.39%





4.7分
							共14596人
						



87.00%




7.57%




2.75%




0.99%




1.69%






物流服务的质量：
4.7分
										11.39%





4.7分
							共14596人
						



87.87%




7.18%




2.45%




0.98%




1.51%




","
""tags"":{""dimenSum"":9,""rateSum"":174,""tagClouds"":[{""count"":41,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":37,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":27,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":14,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":14,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":13,""id"":""422"",""posi"":true,""tag"":""款式蛮好"",""weight"":0},{""count"":12,""id"":""222"",""posi"":true,""tag"":""码数很准"",""weight"":0},{""count"":10,""id"":""720"",""posi"":true,""tag"":""和描述一致"",""weight"":0},{""count"":6,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0}]}"
