presentDay,presentTime,itrm_id,goodsName,shopName,price,price_ave,monthly_sales,comments,miaoshu,fuwu,wuliu,productDescription,seller,info,remarks
2016-08-13,10:56:34,534871094711,亦朵真丝连衣裙2016夏新款气质简约圆领连衣裙舒适桑蚕丝中长款,亦朵旗舰店,588.00,,107笔,28,4.8,4.8,4.8,,"
卖家信息




						亦朵旗舰店
												
4
天猫4年店




当前主营： 服饰鞋包
所在地区：杭州市 



","


宝贝与描述相符：
4.8分
										30.71%





4.8分
							共4546人
						



92.85%




4.73%




1.28%




0.33%




0.81%






卖家的服务态度：
4.8分
										55.50%





4.8分
							共4546人
						



93.11%




4.95%




1.01%




0.37%




0.55%






物流服务的质量：
4.8分
										52.75%





4.8分
							共4546人
						



93.07%




4.66%




1.08%




0.33%




0.86%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,531988594305,欧美2016夏装新款苎麻绣花灯笼袖一步裙短袖女装露肩连衣裙宽松潮,fvkk旗舰店,538.00,,107笔,52,4.8,4.8,4.8,,"
卖家信息




						fvkk旗舰店
												


当前主营： 服饰鞋包
所在地区：深圳市 



","


宝贝与描述相符：
4.8分
										3.39%





4.8分
							共7199人
						



91.43%




4.65%




1.78%




0.69%




1.44%






卖家的服务态度：
4.8分
										22.73%





4.8分
							共7199人
						



90.12%




5.60%




2.06%




0.72%




1.50%






物流服务的质量：
4.8分
										28.07%





4.8分
							共7199人
						



90.40%




5.51%




2.01%




0.71%




1.36%




",
2016-08-13,10:56:34,530775923296,2016夏装新款民族风女装中长款桑蚕丝亚麻中国风印花旗袍连衣裙子,卡迪纳旗舰店,559.00,,107笔,47,4.9,4.9,4.9,"
廓形: A型
材质成分: 亚麻65% 桑蚕丝35%
货号: 63291
风格: 通勤
通勤: 民族风
组合形式: 单件
裙长: 中长裙
款式: 裹胸
袖长: 短袖
领型: 立领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 纽扣 印花
品牌: Cadina/卡迪纳
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 图片色
尺码: M L XL XXL

","
卖家信息




						卡迪纳旗舰店
												


当前主营： 服饰鞋包
所在地区：东莞市 



","


宝贝与描述相符：
4.9分
										56.10%





4.9分
							共753人
						



96.15%




1.99%




0.93%




0.27%




0.66%






卖家的服务态度：
4.9分
										62.69%





4.9分
							共753人
						



95.62%




2.39%




0.80%




0.13%




1.06%






物流服务的质量：
4.9分
										59.25%





4.9分
							共753人
						



95.09%




2.26%




1.59%



														暂无人打分
													



1.06%




","
""tags"":{""dimenSum"":10,""rateSum"":83,""tagClouds"":[{""count"":16,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":14,""id"":""1722"",""posi"":true,""tag"":""衣衣很舒服"",""weight"":0},{""count"":13,""id"":""222"",""posi"":true,""tag"":""尺码很好"",""weight"":0},{""count"":8,""id"":""522"",""posi"":true,""tag"":""式样好"",""weight"":0},{""count"":7,""id"":""10120"",""posi"":true,""tag"":""服务不错"",""weight"":0},{""count"":6,""id"":""11220"",""posi"":true,""tag"":""没有色差"",""weight"":0},{""count"":5,""id"":""720"",""posi"":true,""tag"":""和描述一致"",""weight"":0},{""count"":5,""id"":""122"",""posi"":true,""tag"":""料子好"",""weight"":0},{""count"":5,""id"":""1822"",""posi"":true,""tag"":""穿上好看"",""weight"":0},{""count"":4,""id"":""420"",""posi"":true,""tag"":""物流快"",""weight"":0}]}"
2016-08-13,10:56:34,534145096814,2016夏一字领露肩海军风蝙蝠袖收腰显瘦A字蓝白竖条纹衬衫连衣裙,灵子飞飞旗舰店,259.00,,107笔,45,4.8,4.8,4.8,"
廓形: X型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: LZ16Q060384
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 一字领
袖型: 蝙蝠袖
腰型: 中腰
衣门襟: 单排扣
裙型: A字裙
图案: 条纹
流行元素/工艺: 荷叶边 抽褶 贴布 褶皱 木耳 系带 拼接 螺纹 立体装饰 扎染 纽扣 燕尾 印花
品牌: 灵子飞飞
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 浅蓝色
尺码: S M L

","
卖家信息




						灵子飞飞旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：深圳市 



","


宝贝与描述相符：
4.8分
										35.53%





4.8分
							共13285人
						



94.35%




2.94%




1.22%




0.61%




0.88%






卖家的服务态度：
4.8分
										50.55%





4.8分
							共13285人
						



93.44%




3.97%




1.20%




0.52%




0.88%






物流服务的质量：
4.8分
										41.12%





4.8分
							共13285人
						



92.54%




4.13%




1.42%




0.59%




1.32%




","
""tags"":{""dimenSum"":8,""rateSum"":73,""tagClouds"":[{""count"":15,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":14,""id"":""620"",""posi"":true,""tag"":""质量好"",""weight"":0},{""count"":14,""id"":""522"",""posi"":true,""tag"":""板型很好"",""weight"":0},{""count"":10,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":7,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0},{""count"":5,""id"":""922"",""posi"":true,""tag"":""做工不错"",""weight"":0},{""count"":5,""id"":""322"",""posi"":true,""tag"":""颜色很美"",""weight"":0},{""count"":3,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0}]}"
2016-08-13,10:56:34,532194569421,d'zzit地素 2016夏装新品 条纹性感露肩荷叶边连衣裙 3M2O199,dazzle官方旗舰店,582.00,,107笔,150,4.8,4.8,4.8,"
廓形: A型
材质成分: 聚酯纤维94.2% 聚氨酯弹性纤维(氨纶)5.8%
销售渠道类型: 商场同款(线上线下都销售)
货号: 3M2O199
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
袖长: 无袖
领型: 一字领
袖型: 荷叶袖
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 条纹
流行元素/工艺: 荷叶边
品牌: d’zzit
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 黑色 兰色
尺码: 155XS 160S 165M

","
卖家信息




						dazzle官方旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：上海 



","


宝贝与描述相符：
4.8分
										33.78%





4.8分
							共38017人
						



93.98%




3.46%




1.18%




0.31%




1.07%






卖家的服务态度：
4.8分
										31.54%





4.8分
							共38017人
						



90.90%




5.78%




1.40%




0.43%




1.49%






物流服务的质量：
4.8分
										42.41%





4.8分
							共38017人
						



91.72%




5.56%




1.20%




0.34%




1.18%




","
""tags"":{""dimenSum"":9,""rateSum"":126,""tagClouds"":[{""count"":41,""id"":""522"",""posi"":true,""tag"":""外形好看"",""weight"":0},{""count"":27,""id"":""622"",""posi"":true,""tag"":""衣服厚实"",""weight"":0},{""count"":18,""id"":""1822"",""posi"":true,""tag"":""穿着美"",""weight"":0},{""count"":14,""id"":""620"",""posi"":true,""tag"":""整体不错"",""weight"":0},{""count"":10,""id"":""322"",""posi"":true,""tag"":""颜色很好"",""weight"":0},{""count"":5,""id"":""1120"",""posi"":true,""tag"":""人群"",""weight"":0},{""count"":5,""id"":""422"",""posi"":true,""tag"":""款式漂亮"",""weight"":0},{""count"":3,""id"":""10120"",""posi"":true,""tag"":""态度不错"",""weight"":0},{""count"":3,""id"":""520"",""posi"":true,""tag"":""便宜"",""weight"":0}]}"
2016-08-13,10:56:34,531842358997,帛缇2016夏季新款白色桑蚕丝绣花长裙高端时尚气质真丝连衣裙圆领,帛缇旗舰店,518.00,,107笔,42,4.8,4.8,4.8,"
材质成分: 桑蚕丝100%
销售渠道类型: 纯电商(只在线上销售)
货号: MQ7557
风格: 街头
街头: 欧美
组合形式: 两件套
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 宽松腰
衣门襟: 套头
裙型: 一步裙
图案: 纯色
流行元素/工艺: 绣花 3D
品牌: 帛缇
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L XL

","
卖家信息




						帛缇旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：嘉兴市 



","


宝贝与描述相符：
4.8分
										----





4.8分
							共2216人
						



91.43%




4.11%




2.17%




0.59%




1.71%






卖家的服务态度：
4.8分
										21.78%





4.8分
							共2216人
						



89.98%




5.82%




1.81%




0.90%




1.49%






物流服务的质量：
4.8分
										26.03%





4.8分
							共2216人
						



90.25%




5.78%




1.49%




1.08%




1.40%




","
""tags"":{""dimenSum"":8,""rateSum"":43,""tagClouds"":[{""count"":9,""id"":""1722"",""posi"":true,""tag"":""很舒服"",""weight"":0},{""count"":8,""id"":""620"",""posi"":true,""tag"":""衣服不错"",""weight"":0},{""count"":7,""id"":""522"",""posi"":true,""tag"":""版型漂亮"",""weight"":0},{""count"":7,""id"":""122"",""posi"":true,""tag"":""面料好"",""weight"":0},{""count"":3,""id"":""420"",""posi"":true,""tag"":""快递不错"",""weight"":0},{""count"":3,""id"":""1022"",""posi"":true,""tag"":""上身合适"",""weight"":0},{""count"":3,""id"":""1822"",""posi"":true,""tag"":""穿着美"",""weight"":0},{""count"":3,""id"":""422"",""posi"":true,""tag"":""款式好"",""weight"":0}]}"
2016-08-13,10:56:34,531911313334,颜域品牌女装2016夏季新款仿麻水墨印花连衣裙修身显瘦A型圆领裙,颜域旗舰店,369.00,,107笔,126,4.9,4.8,4.8,"
廓形: A型
材质成分: 聚酯纤维100%
货号: 20S6408
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 其他
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 碎花
品牌: 颜域
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 黄花
尺码: S M L XL

","
卖家信息




						颜域旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：深圳市 



","


宝贝与描述相符：
4.9分
										44.97%





4.9分
							共28957人
						



93.74%




4.55%




0.98%




0.29%




0.44%






卖家的服务态度：
4.8分
										55.86%





4.8分
							共28957人
						



92.62%




5.82%




0.82%




0.22%




0.53%






物流服务的质量：
4.8分
										54.70%





4.8分
							共28957人
						



92.37%




5.81%




1.04%




0.23%




0.55%




","
""tags"":{""dimenSum"":10,""rateSum"":145,""tagClouds"":[{""count"":28,""id"":""620"",""posi"":true,""tag"":""宝贝很赞"",""weight"":0},{""count"":25,""id"":""522"",""posi"":true,""tag"":""版式好"",""weight"":0},{""count"":21,""id"":""1722"",""posi"":true,""tag"":""很舒适"",""weight"":0},{""count"":18,""id"":""222"",""posi"":true,""tag"":""尺码很准"",""weight"":0},{""count"":13,""id"":""10120"",""posi"":true,""tag"":""服务好"",""weight"":0},{""count"":10,""id"":""1822"",""posi"":true,""tag"":""穿着漂亮"",""weight"":0},{""count"":10,""id"":""122"",""posi"":true,""tag"":""料子不错"",""weight"":0},{""count"":7,""id"":""720"",""posi"":true,""tag"":""与描述相符"",""weight"":0},{""count"":7,""id"":""61022"",""posi"":true,""tag"":""内里不错"",""weight"":0},{""count"":6,""id"":""922"",""posi"":true,""tag"":""做工不错"",""weight"":0}]}"
2016-08-13,10:56:34,527842327634,2016夏装新品 修身气质小圆领女装收腰显瘦复古大摆蕾丝连衣裙,honopu旗舰店,298.00,,107笔,257,4.8,4.8,4.8,"
材质成分: 棉65.8% 粘胶纤维(粘纤)28.7% 聚酰胺纤维(锦纶)5.5%
销售渠道类型: 纯电商(只在线上销售)
货号: HLX15W594
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: 大摆型
图案: 纯色
流行元素/工艺: 拉链
品牌: HON＆OPU
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 黑色 浅黄色
尺码: S M L XL XXL XXXL

","
卖家信息




						honopu旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：深圳市 



","


宝贝与描述相符：
4.8分
										7.34%





4.8分
							共8803人
						



90.89%




5.52%




1.92%




0.62%




1.05%






卖家的服务态度：
4.8分
										28.71%





4.8分
							共8803人
						



89.94%




6.62%




1.61%




0.67%




1.16%






物流服务的质量：
4.8分
										28.76%





4.8分
							共8803人
						



89.71%




6.69%




1.67%




0.81%




1.12%




",
2016-08-13,10:56:34,42172232770,JUZUI/玖姿旗舰店2016女秋新修身显瘦印花烫钻气质连衣裙,玖姿官方旗舰店,1980.00,,107笔,39,4.9,4.9,4.9,"
廓形: A型
材质成分: 聚酯纤维100%
货号: JWUQ50020
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中长裙
袖长: 长袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 其他
裙型: A字裙
品牌: 玖姿
适用年龄: 35-39周岁
年份季节: 2015年秋季
颜色分类: 花桔黄（单批次10件
尺码: 4/L 5/XL 6/XXL 7/XXXL 2/S 3/M

","
卖家信息




						玖姿官方旗舰店
												
5
天猫5年店




当前主营： 服饰鞋包
所在地区：嘉兴 



","


宝贝与描述相符：
4.9分
										55.09%





4.9分
							共43617人
						



95.02%




3.57%




0.77%




0.19%




0.45%






卖家的服务态度：
4.9分
										62.57%





4.9分
							共43617人
						



93.98%




4.58%




0.73%




0.20%




0.50%






物流服务的质量：
4.9分
										66.18%





4.9分
							共43617人
						



94.30%




4.40%




0.70%




0.17%




0.44%




","
""tags"":{""dimenSum"":0,""rateSum"":0,""tagClouds"":[]}"
2016-08-13,10:56:34,531339595943,韩语琳空间2016夏装新款女装韩版圆领无袖绣花时尚两件套连衣裙,韩语琳空间服饰旗舰店,268.00,,107笔,145,4.8,4.7,4.7,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: TL5309
风格: 通勤
通勤: 韩版
组合形式: 两件套
裙长: 中裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 其他
腰型: 高腰
衣门襟: 其他
裙型: 大摆型
图案: 纯色
流行元素/工艺: 绣花 褶皱 纱网 拉链
品牌: 韩语琳空间
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 天蓝色
尺码: S M L

","
卖家信息




						韩语琳空间服饰旗舰店
												
3
天猫3年店




当前主营： 服饰鞋包
所在地区：广州市 



","


宝贝与描述相符：
4.8分
										22.99%





4.8分
							共90839人
						



93.27%




3.39%




1.65%




0.64%




1.05%






卖家的服务态度：
4.7分
										9.96%





4.7分
							共90839人
						



88.42%




6.51%




2.51%




0.94%




1.62%






物流服务的质量：
4.7分
										13.92%





4.7分
							共90839人
						



88.79%




6.18%




2.45%




0.92%




1.66%




",
